iteration_number,reward,is_target_reached
1,0.0,False
2,0.0,False
3,0.0,False
4,0.0,False
5,0.0,False
6,0.41,False
7,0.68,False
8,0.68,False
9,0.68,False
10,0.68,False
11,0.68,False
12,2.7,False
13,2.81,False
14,2.81,False
15,2.81,False
16,2.81,False
17,2.81,False
18,3.95,False
19,3.99,False
20,3.99,False
21,3.99,False
22,3.99,False
23,3.99,False
24,3.99,False
25,3.99,False
26,3.99,False
27,3.99,False
28,3.99,False
29,3.99,False
30,3.99,False
31,3.99,False
32,3.99,False
33,3.99,False
34,3.99,False
35,3.99,False
36,4.0,False
37,4.0,False
38,4.0,False
39,4.0,False
40,4.0,False
41,4.0,False
42,4.66,False
43,4.66,False
44,4.66,False
45,4.66,False
46,4.66,False
47,4.66,False
48,4.66,False
49,4.0,False
50,4.0,False
51,4.0,False
52,4.0,False
53,4.0,False
54,4.0,False
55,4.1,False
56,4.1,False
57,4.1,False
58,4.1,False
59,4.1,False
60,4.64,False
61,4.64,False
62,4.64,False
63,4.64,False
64,4.64,False
65,4.64,False
66,4.64,False
67,4.38,False
68,4.38,False
69,4.38,False
70,4.38,False
71,4.38,False
72,4.32,False
73,4.32,False
74,4.32,False
75,4.32,False
76,4.32,False
77,4.32,False
78,4.5,False
79,4.5,False
80,4.5,False
81,4.5,False
82,4.5,False
83,4.5,False
84,4.5,False
85,4.25,False
86,4.25,False
87,4.25,False
88,4.25,False
89,4.25,False
90,4.09,False
91,4.09,False
92,4.09,False
93,4.09,False
94,4.09,False
95,4.09,False
96,4.39,False
97,4.39,False
98,4.39,False
99,4.39,False
100,4.39,False
101,4.39,False
102,4.39,False
103,4.39,False
104,4.77,False
105,4.77,False
106,4.77,False
107,4.77,False
108,4.77,False
109,4.77,False
110,4.77,False
111,4.77,False
112,4.77,False
113,4.77,False
114,3.96,False
115,3.96,False
116,3.96,False
117,3.96,False
118,3.96,False
119,3.96,False
120,4.08,False
121,4.08,False
122,4.08,False
123,4.08,False
124,4.08,False
125,4.08,False
126,4.62,False
127,4.62,False
128,4.62,False
129,4.62,False
130,4.62,False
131,4.62,False
132,4.62,False
133,4.62,False
134,4.62,False
135,4.62,False
136,4.62,False
137,4.62,False
138,3.94,False
139,3.94,False
140,3.94,False
141,3.94,False
142,3.94,False
143,3.94,False
144,3.95,False
145,3.95,False
146,3.95,False
147,3.95,False
148,3.95,False
149,3.95,False
150,3.95,False
151,3.95,False
152,3.39,False
153,3.39,False
154,3.39,False
155,3.39,False
156,3.78,False
157,3.78,False
158,3.78,False
159,3.78,False
160,3.78,False
161,3.78,False
162,3.82,False
163,3.82,False
164,3.94,False
165,3.94,False
166,3.94,False
167,3.94,False
168,3.94,False
169,3.94,False
170,3.94,False
171,3.94,False
172,3.94,False
173,3.94,False
174,3.93,False
175,3.93,False
176,3.96,False
177,3.96,False
178,3.96,False
179,3.96,False
180,3.96,False
181,3.96,False
182,3.96,False
183,3.96,False
184,3.96,False
185,3.96,False
186,3.92,False
187,3.92,False
188,3.92,False
189,3.92,False
190,3.92,False
191,3.92,False
192,3.91,False
193,3.91,False
194,3.91,False
195,3.91,False
196,3.91,False
197,3.91,False
198,3.4,False
199,3.4,False
200,3.55,False
201,3.55,False
202,3.55,False
203,3.96,False
204,3.96,False
205,3.96,False
206,3.96,False
207,3.96,False
208,3.96,False
209,3.96,False
210,3.96,False
211,3.96,False
212,3.96,False
213,2.79,False
214,2.79,False
215,2.79,False
216,2.79,False
217,2.79,False
218,2.79,False
219,2.79,False
220,2.79,False
221,2.62,False
222,2.62,False
223,2.62,False
224,2.62,False
225,2.62,False
226,2.62,False
227,2.62,False
228,2.62,False
229,2.62,False
230,2.62,False
231,2.13,False
232,2.13,False
233,2.57,False
234,2.57,False
235,2.57,False
236,2.57,False
237,2.57,False
238,2.57,False
239,2.57,False
240,2.57,False
241,2.57,False
242,2.57,False
243,2.57,False
244,2.57,False
245,2.31,False
246,2.31,False
247,2.31,False
248,2.31,False
249,2.04,False
250,2.04,False
251,2.11,False
252,2.11,False
253,2.11,False
254,2.11,False
255,2.11,False
256,2.11,False
257,2.11,False
258,2.11,False
259,2.11,False
260,2.11,False
261,2.11,False
262,2.11,False
263,1.64,False
264,1.64,False
265,1.64,False
266,1.64,False
267,1.64,False
268,1.64,False
269,1.48,False
270,1.48,False
271,1.48,False
272,1.48,False
273,1.48,False
274,1.48,False
275,2.12,False
276,2.12,False
277,2.12,False
278,2.12,False
279,2.12,False
280,2.12,False
281,2.12,False
282,2.12,False
283,2.12,False
284,2.12,False
285,1.91,False
286,1.91,False
287,1.81,False
288,1.81,False
289,1.81,False
290,1.81,False
291,1.81,False
292,1.81,False
293,1.6,False
294,1.6,False
295,1.6,False
296,1.6,False
297,1.6,False
298,1.6,False
299,1.6,False
300,1.6,False
301,1.6,False
302,1.6,False
303,1.6,False
304,1.6,False
305,1.49,False
306,1.49,False
307,1.49,False
308,1.49,False
309,1.49,False
310,1.32,False
311,1.22,False
312,1.22,False
313,1.22,False
314,1.22,False
315,1.22,False
316,0.95,False
317,0.95,False
318,0.95,False
319,0.95,False
320,0.95,False
321,0.95,False
322,0.87,False
323,0.87,False
324,0.87,False
325,0.87,False
326,0.87,False
327,0.87,False
328,0.87,False
329,0.68,False
330,0.68,False
331,0.68,False
332,0.68,False
333,0.68,False
334,0.7,False
335,0.71,False
336,0.71,False
337,0.71,False
338,0.71,False
339,0.71,False
340,0.71,False
341,0.72,False
342,0.72,False
343,0.72,False
344,0.72,False
345,0.72,False
346,0.88,False
347,1.11,False
348,1.11,False
349,1.11,False
350,1.11,False
351,1.11,False
352,1.11,False
353,1.11,False
354,1.11,False
355,1.11,False
356,1.11,False
357,1.11,False
358,0.85,False
359,0.75,False
360,0.75,False
361,0.75,False
362,0.75,False
363,0.75,False
364,0.75,False
365,0.68,False
366,0.68,False
367,0.68,False
368,0.68,False
369,0.68,False
370,0.74,False
371,0.74,False
372,0.74,False
373,0.74,False
374,0.74,False
375,0.74,False
376,0.85,False
377,0.85,False
378,0.85,False
379,0.85,False
380,0.85,False
381,0.85,False
382,0.85,False
383,0.8,False
384,0.8,False
385,0.8,False
386,0.8,False
387,0.8,False
388,0.8,False
389,0.74,False
390,0.74,False
391,0.74,False
392,0.74,False
393,0.74,False
394,0.74,False
395,0.91,False
396,0.91,False
397,0.91,False
398,0.91,False
399,0.91,False
400,0.91,False
401,0.91,False
402,0.91,False
403,0.91,False
404,0.91,False
405,0.91,False
406,0.78,False
407,0.78,False
408,0.78,False
409,0.78,False
410,0.78,False
411,0.78,False
412,0.6,False
413,0.72,False
414,0.72,False
415,0.72,False
416,0.72,False
417,0.72,False
418,0.72,False
419,0.72,False
420,0.72,False
421,0.72,False
422,0.72,False
423,0.72,False
424,0.7,False
425,0.7,False
426,0.7,False
427,0.7,False
428,0.7,False
429,0.7,False
430,0.7,False
431,0.7,False
432,0.7,False
433,0.7,False
434,0.7,False
435,0.7,False
436,0.53,False
437,0.53,False
438,0.53,False
439,0.53,False
440,0.53,False
441,0.53,False
442,0.19,False
443,0.19,False
444,0.19,False
445,0.19,False
446,0.19,False
447,0.19,False
448,0.19,False
449,0.19,False
450,0.19,False
451,0.19,False
452,0.19,False
453,0.19,False
454,0.14,False
455,0.78,False
456,0.78,False
457,0.78,False
458,0.78,False
459,0.78,False
460,0.78,False
461,0.78,False
462,0.78,False
463,0.78,False
464,0.78,False
465,0.78,False
466,0.64,False
467,0.64,False
468,0.64,False
469,0.64,False
470,0.64,False
471,0.64,False
472,0.64,False
473,0.13,False
474,0.13,False
475,0.13,False
476,0.13,False
477,0.13,False
478,0.13,False
479,0.13,False
480,0.13,False
481,0.13,False
482,0.13,False
483,0.13,False
484,0.1,False
485,0.68,False
486,0.68,False
487,0.68,False
488,0.68,False
489,0.68,False
490,0.68,False
491,0.68,False
492,0.68,False
493,0.68,False
494,0.68,False
495,0.68,False
496,0.61,False
497,0.61,False
498,0.61,False
499,0.61,False
500,0.61,False
