iteration_number,reward,is_target_reached
1,0.0,False
2,0.0,False
3,0.0,False
4,0.0,False
5,0.0,False
6,1.47,False
7,1.47,False
8,1.47,False
9,1.47,False
10,1.47,False
11,1.47,False
12,2.89,False
13,3.23,False
14,3.23,False
15,3.23,False
16,3.23,False
17,3.23,False
18,3.33,False
19,3.33,False
20,3.33,False
21,3.33,False
22,3.33,False
23,3.33,False
24,3.71,False
25,3.71,False
26,3.71,False
27,3.71,False
28,3.71,False
29,3.71,False
30,3.85,False
31,3.85,False
32,3.85,False
33,3.85,False
34,3.85,False
35,3.85,False
36,4.8,False
37,4.8,False
38,4.8,False
39,4.8,False
40,4.8,False
41,4.8,False
42,4.8,False
43,4.79,False
44,4.79,False
45,4.79,False
46,4.79,False
47,4.79,False
48,4.79,False
49,4.79,False
50,4.79,False
51,4.79,False
52,4.79,False
53,4.79,False
54,4.72,False
55,4.72,False
56,4.72,False
57,4.72,False
58,4.72,False
59,4.72,False
60,4.76,False
61,4.76,False
62,4.76,False
63,4.76,False
64,4.76,False
65,4.76,False
66,4.76,False
67,4.76,False
68,4.76,False
69,4.76,False
70,4.76,False
71,4.76,False
72,4.71,False
73,4.72,False
74,4.72,False
75,4.72,False
76,4.72,False
77,4.72,False
78,4.72,False
79,4.72,False
80,4.72,False
81,4.72,False
82,4.72,False
83,4.72,False
84,4.73,False
85,4.73,False
86,4.73,False
87,4.73,False
88,4.73,False
89,4.73,False
90,4.74,False
91,4.74,False
92,4.74,False
93,4.74,False
94,4.74,False
95,4.74,False
96,4.74,False
97,4.72,False
98,4.72,False
99,4.72,False
100,4.72,False
101,4.72,False
102,4.72,False
103,4.72,False
104,4.72,False
105,4.72,False
106,4.72,False
107,4.72,False
108,5.26,False
109,5.26,False
110,5.26,False
111,5.26,False
112,5.26,False
113,5.26,False
114,5.26,False
115,5.26,False
116,5.27,False
117,5.27,False
118,5.27,False
119,5.27,False
120,5.28,False
121,5.28,False
122,5.28,False
123,5.28,False
124,5.28,False
125,5.28,False
126,5.28,False
127,5.28,False
128,5.27,False
129,5.27,False
130,5.27,False
131,5.27,False
132,5.07,False
133,5.07,False
134,5.07,False
135,5.07,False
136,5.07,False
137,5.07,False
138,5.21,False
139,5.21,False
140,5.21,False
141,5.21,False
142,5.21,False
143,5.21,False
144,5.21,False
145,5.21,False
146,5.21,False
147,5.21,False
148,5.21,False
149,5.21,False
150,5.26,False
151,5.26,False
152,5.26,False
153,5.26,False
154,5.26,False
155,5.26,False
156,5.26,False
157,5.26,False
158,5.26,False
159,5.26,False
160,5.26,False
161,5.26,False
162,5.2,False
163,5.2,False
164,5.2,False
165,5.2,False
166,5.2,False
167,5.2,False
168,5.21,False
169,5.21,False
170,5.73,False
171,5.73,False
172,5.73,False
173,5.73,False
174,5.73,False
175,5.73,False
176,5.73,False
177,5.73,False
178,5.73,False
179,5.73,False
180,5.21,False
181,5.21,False
182,5.21,False
183,5.21,False
184,5.21,False
185,5.21,False
186,5.73,False
187,5.73,False
188,5.76,False
189,5.76,False
190,5.76,False
191,5.76,False
192,5.76,False
193,5.76,False
194,5.76,False
195,5.76,False
196,5.76,False
197,5.76,False
198,5.69,False
199,5.69,False
200,5.69,False
201,5.69,False
202,5.69,False
203,5.23,False
204,5.23,False
205,5.23,False
206,5.23,False
207,5.73,False
208,5.73,False
209,5.73,False
210,5.73,False
211,5.73,False
212,5.73,False
213,5.73,False
214,5.73,False
215,5.18,False
216,5.18,False
217,5.18,False
218,5.18,False
219,5.22,False
220,5.22,False
221,5.75,False
222,5.75,False
223,5.75,False
224,5.75,False
225,5.75,False
226,5.75,False
227,5.76,False
228,5.76,False
229,5.76,False
230,5.76,False
231,5.76,False
232,5.76,False
233,5.77,False
234,5.77,False
235,5.77,False
236,5.77,False
237,5.77,False
238,5.77,False
239,5.77,False
240,5.77,False
241,5.77,False
242,5.77,False
243,5.75,False
244,5.75,False
245,5.76,False
246,5.76,False
247,5.76,False
248,5.76,False
249,5.76,False
250,5.76,False
251,5.76,False
252,5.76,False
253,5.76,False
254,5.76,False
255,5.76,False
256,5.76,False
257,5.21,False
258,5.21,False
259,5.21,False
260,5.21,False
261,5.21,False
262,5.21,False
263,5.21,False
264,5.21,False
265,5.21,False
266,5.21,False
267,5.21,False
268,5.21,False
269,5.22,False
270,5.22,False
271,5.22,False
272,5.22,False
273,5.23,False
274,5.23,False
275,5.23,False
276,5.23,False
277,5.23,False
278,5.23,False
279,5.23,False
280,5.23,False
281,5.24,False
282,5.24,False
283,5.24,False
284,5.24,False
285,5.24,False
286,5.24,False
287,5.24,False
288,5.24,False
289,5.24,False
290,5.24,False
291,5.23,False
292,5.23,False
293,5.76,False
294,5.76,False
295,5.76,False
296,5.76,False
297,5.76,False
298,5.76,False
299,5.76,False
300,5.76,False
301,5.76,False
302,5.76,False
303,5.76,False
304,5.22,False
305,5.22,False
306,5.22,False
307,5.22,False
308,5.22,False
309,5.22,False
310,5.22,False
311,5.22,False
312,5.22,False
313,5.22,False
314,5.22,False
315,5.22,False
316,5.22,False
317,5.22,False
318,5.22,False
319,5.22,False
320,5.22,False
321,5.22,False
322,5.22,False
323,5.22,False
324,5.22,False
325,5.22,False
326,5.22,False
327,5.22,False
328,5.2,False
329,5.61,False
330,5.61,False
331,5.61,False
332,5.61,False
333,5.61,False
334,5.61,False
335,5.61,False
336,5.61,False
337,5.61,False
338,5.61,False
339,5.61,False
340,5.23,False
341,5.75,False
342,5.75,False
343,5.75,False
344,5.75,False
345,5.75,False
346,5.76,False
347,5.77,False
348,5.77,False
349,5.77,False
350,5.77,False
351,5.77,False
352,5.77,False
353,5.77,False
354,5.77,False
355,5.77,False
356,5.77,False
357,5.77,False
358,5.76,False
359,5.75,False
360,5.75,False
361,5.75,False
362,5.75,False
363,5.75,False
364,5.75,False
365,5.75,False
366,5.75,False
367,5.75,False
368,5.75,False
369,5.75,False
370,5.53,False
371,5.78,False
372,5.78,False
373,5.78,False
374,5.78,False
375,5.78,False
376,5.78,False
377,5.78,False
378,5.78,False
379,5.78,False
380,5.78,False
381,5.78,False
382,5.76,False
383,5.76,False
384,5.76,False
385,5.76,False
386,5.76,False
387,5.76,False
388,5.76,False
389,5.74,False
390,5.74,False
391,5.74,False
392,5.74,False
393,5.74,False
394,5.76,False
395,5.76,False
396,5.76,False
397,5.76,False
398,5.76,False
399,5.76,False
400,5.76,False
401,5.76,False
402,5.76,False
403,5.76,False
404,5.76,False
405,5.76,False
406,5.76,False
407,5.76,False
408,5.76,False
409,5.76,False
410,5.76,False
411,5.76,False
412,5.76,False
413,5.77,False
414,5.77,False
415,5.77,False
416,5.77,False
417,5.77,False
418,5.77,False
419,5.77,False
420,5.77,False
421,5.77,False
422,5.77,False
423,5.77,False
424,5.75,False
425,5.75,False
426,5.75,False
427,5.75,False
428,5.75,False
429,5.75,False
430,5.75,False
431,5.75,False
432,5.75,False
433,5.75,False
434,5.75,False
435,5.75,False
436,5.75,False
437,5.75,False
438,5.75,False
439,5.75,False
440,5.75,False
441,5.75,False
442,5.73,False
443,5.73,False
444,5.73,False
445,5.73,False
446,5.73,False
447,5.73,False
448,5.73,False
449,5.73,False
450,5.73,False
451,5.73,False
452,5.73,False
453,5.73,False
454,5.73,False
455,5.73,False
456,5.73,False
457,5.73,False
458,5.73,False
459,5.73,False
460,5.75,False
461,5.75,False
462,5.75,False
463,5.75,False
464,5.75,False
465,5.75,False
466,5.75,False
467,5.75,False
468,5.75,False
469,5.75,False
470,5.75,False
471,5.75,False
472,5.74,False
473,4.99,False
474,4.99,False
475,4.99,False
476,4.99,False
477,4.99,False
478,4.98,False
479,4.97,False
480,4.97,False
481,4.97,False
482,4.97,False
483,4.97,False
484,5.74,False
485,5.74,False
486,5.74,False
487,5.74,False
488,5.74,False
489,5.74,False
490,5.74,False
491,5.74,False
492,5.74,False
493,5.74,False
494,5.74,False
495,5.74,False
496,5.53,False
497,5.53,False
498,5.53,False
499,5.53,False
500,5.53,False
