iteration_number,reward,is_target_reached
1,0.0,False
2,0.0,False
3,0.0,False
4,0.0,False
5,0.0,False
6,1.12,False
7,1.12,False
8,1.12,False
9,1.12,False
10,1.12,False
11,1.12,False
12,3.25,False
13,3.25,False
14,3.25,False
15,3.25,False
16,3.25,False
17,3.25,False
18,3.88,False
19,3.93,False
20,3.93,False
21,3.93,False
22,3.93,False
23,3.93,False
24,4.02,False
25,4.03,False
26,4.03,False
27,4.03,False
28,4.03,False
29,4.03,False
30,4.07,False
31,4.07,False
32,4.07,False
33,4.07,False
34,4.07,False
35,4.07,False
36,4.07,False
37,4.04,False
38,4.04,False
39,4.04,False
40,4.04,False
41,4.04,False
42,4.01,False
43,4.01,False
44,4.01,False
45,4.01,False
46,4.01,False
47,4.01,False
48,3.99,False
49,3.99,False
50,3.99,False
51,3.99,False
52,3.99,False
53,3.99,False
54,4.05,False
55,4.05,False
56,4.05,False
57,4.05,False
58,4.05,False
59,4.05,False
60,4.05,False
61,4.05,False
62,4.05,False
63,4.05,False
64,4.05,False
65,4.05,False
66,4.0,False
67,4.17,False
68,4.17,False
69,4.17,False
70,4.17,False
71,4.17,False
72,4.17,False
73,4.17,False
74,4.17,False
75,4.17,False
76,4.17,False
77,4.17,False
78,3.93,False
79,3.82,False
80,3.82,False
81,3.82,False
82,3.82,False
83,3.82,False
84,4.05,False
85,4.05,False
86,4.05,False
87,4.05,False
88,4.05,False
89,4.05,False
90,4.05,False
91,3.29,False
92,3.29,False
93,3.29,False
94,3.29,False
95,3.29,False
96,3.93,False
97,3.93,False
98,3.93,False
99,3.93,False
100,3.93,False
101,3.93,False
102,3.93,False
103,3.93,False
104,3.93,False
105,3.93,False
106,3.93,False
107,3.93,False
108,3.34,False
109,3.34,False
110,3.33,False
111,3.33,False
112,3.33,False
113,3.33,False
114,2.77,False
115,2.77,False
116,2.77,False
117,2.77,False
118,2.77,False
119,2.77,False
120,2.79,False
121,2.79,False
122,2.79,False
123,2.79,False
124,2.79,False
125,2.79,False
126,2.79,False
127,2.79,False
128,2.14,False
129,2.14,False
130,2.14,False
131,2.14,False
132,2.03,False
133,2.03,False
134,1.47,False
135,1.47,False
136,1.47,False
137,1.47,False
138,1.95,False
139,1.95,False
140,1.95,False
141,1.95,False
142,1.95,False
143,1.95,False
144,1.95,False
145,1.95,False
146,1.43,False
147,1.43,False
148,1.43,False
149,1.43,False
150,1.38,False
151,1.38,False
152,1.38,False
153,1.38,False
154,1.38,False
155,1.38,False
156,1.38,False
157,1.38,False
158,1.38,False
159,1.38,False
160,1.38,False
161,1.38,False
162,0.8,False
163,0.8,False
164,0.8,False
165,0.8,False
166,0.8,False
167,0.8,False
168,0.67,False
169,0.67,False
170,0.53,False
171,0.53,False
172,0.53,False
173,0.53,False
174,0.7,False
175,0.7,False
176,0.7,False
177,0.7,False
178,0.7,False
179,0.7,False
180,0.7,False
181,0.7,False
182,0.7,False
183,0.7,False
184,0.7,False
185,0.7,False
186,0.63,False
187,0.63,False
188,0.5,False
189,0.5,False
190,0.5,False
191,0.5,False
192,0.63,False
193,0.63,False
194,0.63,False
195,0.63,False
196,0.63,False
197,0.63,False
198,0.63,False
199,0.63,False
200,0.63,False
201,0.63,False
202,0.63,False
203,1.27,False
204,1.27,False
205,1.27,False
206,1.27,False
207,1.27,False
208,1.27,False
209,1.27,False
210,1.27,False
211,1.27,False
212,1.27,False
213,1.27,False
214,1.27,False
215,0.91,False
216,0.91,False
217,0.91,False
218,0.91,False
219,0.8,False
220,0.8,False
221,0.8,False
222,0.8,False
223,0.8,False
224,0.8,False
225,0.8,False
226,0.8,False
227,0.15,False
228,0.15,False
229,0.15,False
230,0.15,False
231,0.76,False
232,0.76,False
233,0.76,False
234,0.76,False
235,0.76,False
236,0.76,False
237,0.76,False
238,0.76,False
239,0.61,False
240,0.61,False
241,0.61,False
242,0.61,False
243,0.61,False
244,0.61,False
245,0.61,False
246,0.61,False
247,0.61,False
248,0.61,False
249,0.61,False
250,0.61,False
251,0.13,False
252,0.13,False
253,0.13,False
254,0.13,False
255,0.13,False
256,0.13,False
257,0.11,False
258,0.11,False
259,0.11,False
260,0.11,False
261,1.43,False
262,1.43,False
263,1.43,False
264,1.43,False
265,1.43,False
266,1.43,False
267,1.43,False
268,1.43,False
269,0.31,False
270,0.31,False
271,0.31,False
272,0.31,False
273,0.31,False
274,0.31,False
275,0.17,False
276,0.17,False
277,0.17,False
278,0.17,False
279,0.17,False
280,0.17,False
281,0.17,False
282,0.17,False
283,0.17,False
284,0.17,False
285,0.17,False
286,0.17,False
287,0.17,False
288,0.17,False
289,0.17,False
290,0.17,False
291,0.17,False
292,0.17,False
293,0.79,False
294,0.79,False
295,0.79,False
296,0.79,False
297,0.79,False
298,0.79,False
299,0.79,False
300,0.79,False
301,0.79,False
302,0.79,False
303,0.79,False
304,0.79,False
305,0.19,False
306,0.19,False
307,0.19,False
308,0.19,False
309,0.19,False
310,0.11,False
311,0.11,False
312,0.11,False
313,0.11,False
314,0.11,False
315,0.11,False
316,0.07,False
317,0.03,False
318,0.03,False
319,0.03,False
320,0.03,False
321,0.03,False
322,0.07,False
323,0.43,False
324,0.43,False
325,0.43,False
326,0.43,False
327,0.43,False
328,0.43,False
329,0.43,False
330,0.43,False
331,0.43,False
332,0.43,False
333,0.43,False
334,0.38,False
335,0.2,False
336,0.2,False
337,0.2,False
338,0.2,False
339,0.2,False
340,0.18,False
341,0.65,False
342,0.65,False
343,0.65,False
344,0.65,False
345,0.65,False
346,0.65,False
347,0.65,False
348,0.65,False
349,0.65,False
350,0.65,False
351,0.65,False
352,0.65,False
353,0.77,False
354,0.77,False
355,0.77,False
356,0.77,False
357,0.77,False
358,0.77,False
359,0.77,False
360,0.77,False
361,0.77,False
362,0.77,False
363,0.77,False
364,0.27,False
365,0.27,False
366,0.27,False
367,0.27,False
368,0.27,False
369,0.27,False
370,0.27,False
371,0.1,False
372,0.1,False
373,0.1,False
374,0.1,False
375,0.1,False
376,0.1,False
377,0.3,False
378,0.3,False
379,0.3,False
380,0.3,False
381,0.3,False
382,0.3,False
383,0.3,False
384,0.3,False
385,0.3,False
386,0.3,False
387,0.3,False
388,0.3,False
389,0.14,False
390,0.14,False
391,0.14,False
392,0.14,False
393,0.14,False
394,0.39,False
395,0.39,False
396,0.39,False
397,0.39,False
398,0.39,False
399,0.39,False
400,0.12,False
401,0.12,False
402,0.12,False
403,0.12,False
404,0.12,False
405,0.12,False
406,0.25,False
407,0.79,False
408,0.79,False
409,0.79,False
410,0.79,False
411,0.79,False
412,0.79,False
413,0.79,False
414,0.79,False
415,0.79,False
416,0.79,False
417,0.79,False
418,0.14,False
419,0.14,False
420,0.14,False
421,0.14,False
422,0.14,False
423,0.14,False
424,0.14,False
425,0.48,False
426,0.48,False
427,0.48,False
428,0.48,False
429,0.48,False
430,0.64,False
431,0.64,False
432,0.64,False
433,0.64,False
434,0.64,False
435,0.64,False
436,0.71,False
437,0.71,False
438,0.71,False
439,0.71,False
440,0.71,False
441,0.71,False
442,0.71,False
443,0.71,False
444,0.71,False
445,0.71,False
446,0.71,False
447,0.71,False
448,0.81,False
449,0.81,False
450,0.81,False
451,0.81,False
452,0.81,False
453,0.81,False
454,0.81,False
455,0.81,False
456,0.81,False
457,0.81,False
458,0.81,False
459,0.81,False
460,0.69,False
461,0.24,False
462,0.24,False
463,0.24,False
464,0.24,False
465,0.24,False
466,0.12,False
467,0.02,False
468,0.02,False
469,0.02,False
470,0.02,False
471,0.02,False
472,0.52,False
473,0.52,False
474,0.52,False
475,0.52,False
476,0.52,False
477,0.52,False
478,0.7,False
479,0.7,False
480,0.7,False
481,0.7,False
482,0.7,False
483,0.7,False
484,0.7,False
485,0.7,False
486,0.7,False
487,0.7,False
488,0.7,False
489,0.7,False
490,0.23,False
491,0.23,False
492,0.23,False
493,0.23,False
494,0.23,False
495,0.23,False
496,0.23,False
497,0.19,False
498,0.19,False
499,0.19,False
500,0.19,False
