iteration_number,reward,is_target_reached
1,0.0,False
2,0.0,False
3,0.0,False
4,0.67,False
5,0.67,False
6,0.67,False
7,1.62,False
8,1.62,False
9,1.62,False
10,1.62,False
11,3.88,False
12,3.88,False
13,3.88,False
14,3.88,False
15,3.88,False
16,3.88,False
17,3.88,False
18,3.88,False
19,3.88,False
20,3.88,False
21,3.99,False
22,3.99,False
23,3.99,False
24,3.99,False
25,3.99,False
26,3.99,False
27,3.99,False
28,4.03,False
29,4.03,False
30,4.03,False
31,4.03,False
32,4.03,False
33,4.03,False
34,4.03,False
35,4.03,False
36,4.03,False
37,4.03,False
38,4.23,False
39,4.23,False
40,4.23,False
41,4.23,False
42,4.23,False
43,4.23,False
44,4.23,False
45,4.6,False
46,4.6,False
47,4.6,False
48,4.6,False
49,4.6,False
50,4.6,False
51,5.07,False
52,5.07,False
53,5.07,False
54,5.07,False
55,5.07,False
56,5.07,False
57,5.07,False
58,5.07,False
59,5.07,False
60,5.07,False
61,5.07,False
62,5.07,False
63,5.07,False
64,5.07,False
65,5.07,False
66,5.07,False
67,5.07,False
68,5.07,False
69,5.07,False
70,5.07,False
71,5.07,False
72,5.04,False
73,5.04,False
74,5.04,False
75,5.04,False
76,5.04,False
77,5.04,False
78,5.04,False
79,5.04,False
80,5.04,False
81,5.04,False
82,4.58,False
83,4.58,False
84,4.58,False
85,4.58,False
86,4.58,False
87,4.58,False
88,4.58,False
89,4.58,False
90,4.58,False
91,4.58,False
92,4.58,False
93,4.58,False
94,4.58,False
95,4.49,False
96,4.49,False
97,4.49,False
98,4.49,False
99,4.49,False
100,4.49,False
101,4.49,False
102,4.21,False
103,4.21,False
104,4.21,False
105,4.21,False
106,4.73,False
107,4.73,False
108,4.73,False
109,4.73,False
110,4.73,False
111,4.73,False
112,4.73,False
113,4.73,False
114,4.73,False
115,4.73,False
116,4.73,False
117,4.73,False
118,4.73,False
119,4.73,False
120,4.73,False
121,4.73,False
122,4.73,False
123,4.73,False
124,4.73,False
125,4.73,False
126,4.1,False
127,4.1,False
128,4.1,False
129,4.1,False
130,4.1,False
131,4.1,False
132,4.1,False
133,4.1,False
134,4.1,False
135,4.1,False
136,4.1,False
137,4.1,False
138,4.1,False
139,4.05,False
140,4.05,False
141,4.06,False
142,4.06,False
143,4.08,False
144,4.08,False
145,4.08,False
146,4.09,False
147,4.09,False
148,4.09,False
149,4.09,False
150,4.09,False
151,4.09,False
152,4.09,False
153,4.09,False
154,4.09,False
155,4.09,False
156,4.26,False
157,4.26,False
158,4.26,False
159,4.26,False
160,4.26,False
161,4.26,False
162,4.26,False
163,4.67,False
164,4.67,False
165,4.67,False
166,4.67,False
167,4.67,False
168,4.67,False
169,4.67,False
170,4.67,False
171,4.67,False
172,4.67,False
173,4.67,False
174,4.67,False
175,4.67,False
176,4.67,False
177,4.67,False
178,4.67,False
179,4.67,False
180,4.67,False
181,4.67,False
182,4.67,False
183,4.67,False
184,4.6,False
185,4.6,False
186,4.6,False
187,4.54,False
188,4.54,False
189,4.54,False
190,4.63,False
191,4.63,False
192,4.63,False
193,4.63,False
194,4.63,False
195,4.63,False
196,4.63,False
197,4.66,False
198,4.66,False
199,4.66,False
200,4.66,False
201,4.66,False
202,4.66,False
203,4.66,False
204,4.66,False
205,4.66,False
206,5.0,False
207,5.0,False
208,5.0,False
209,5.0,False
210,5.0,False
211,5.0,False
212,5.0,False
213,5.0,False
214,5.0,False
215,5.0,False
216,5.0,False
217,5.0,False
218,5.0,False
219,5.0,False
220,5.0,False
221,5.0,False
222,5.0,False
223,5.0,False
224,5.0,False
225,5.0,False
226,4.9,False
227,4.9,False
228,4.9,False
229,4.9,False
230,4.9,False
231,5.12,False
232,5.12,False
233,5.12,False
234,5.12,False
235,5.12,False
236,5.16,False
237,5.16,False
238,5.16,False
239,5.16,False
240,5.16,False
241,5.23,False
242,5.23,False
243,5.23,False
244,5.23,False
245,5.23,False
246,5.23,False
247,5.23,False
248,5.23,False
249,5.23,False
250,5.23,False
251,5.23,False
252,5.23,False
253,5.23,False
254,5.23,False
255,5.23,False
256,5.23,False
257,5.23,False
258,5.23,False
259,5.23,False
260,5.23,False
261,5.23,False
262,5.22,False
263,5.22,False
264,5.22,False
265,5.21,False
266,5.21,False
267,5.21,False
268,5.21,False
269,5.21,False
270,5.21,False
271,5.21,False
272,5.21,False
273,5.21,False
274,5.21,False
275,5.21,False
276,5.21,False
277,5.21,False
278,5.17,False
279,5.17,False
280,5.17,False
281,5.17,False
282,5.17,False
283,5.17,False
284,5.17,False
285,5.17,False
286,5.17,False
287,5.17,False
288,5.17,False
289,5.17,False
290,5.17,False
291,5.17,False
292,5.17,False
293,5.17,False
294,5.17,False
295,5.17,False
296,5.17,False
297,5.17,False
298,5.1,False
299,5.1,False
300,5.1,False
301,5.16,False
302,5.16,False
303,5.16,False
304,5.16,False
305,5.16,False
306,5.16,False
307,5.16,False
308,5.16,False
309,5.16,False
310,5.16,False
311,5.16,False
312,5.16,False
313,5.16,False
314,5.16,False
315,5.16,False
316,5.16,False
317,5.16,False
318,5.16,False
319,5.02,False
320,5.02,False
321,5.02,False
322,5.02,False
323,5.08,False
324,5.08,False
325,5.08,False
326,5.08,False
327,5.08,False
328,5.08,False
329,5.08,False
330,5.08,False
331,5.08,False
332,5.08,False
333,5.08,False
334,5.08,False
335,5.08,False
336,5.08,False
337,5.08,False
338,5.08,False
339,5.17,False
340,5.17,False
341,5.17,False
342,5.17,False
343,5.17,False
344,5.17,False
345,5.17,False
346,5.17,False
347,5.17,False
348,5.17,False
349,5.17,False
350,5.17,False
351,5.17,False
352,5.17,False
353,5.17,False
354,5.17,False
355,5.17,False
356,5.17,False
357,5.17,False
358,5.17,False
359,5.04,False
360,5.04,False
361,5.04,False
362,5.04,False
363,5.04,False
364,5.04,False
365,5.04,False
366,5.04,False
367,5.04,False
368,5.04,False
369,5.04,False
370,5.04,False
371,5.04,False
372,5.04,False
373,5.04,False
374,5.04,False
375,5.04,False
376,5.04,False
377,5.02,False
378,5.02,False
379,5.02,False
380,5.17,False
381,5.17,False
382,5.17,False
383,5.17,False
384,5.17,False
385,5.17,False
386,5.17,False
387,5.17,False
388,5.17,False
389,5.17,False
390,5.17,False
391,5.17,False
392,5.17,False
393,5.17,False
394,5.17,False
395,5.17,False
396,5.17,False
397,5.18,False
398,5.18,False
399,5.18,False
400,5.18,False
401,5.18,False
402,5.18,False
403,5.18,False
404,5.18,False
405,5.18,False
406,5.18,False
407,5.18,False
408,5.18,False
409,5.18,False
410,5.18,False
411,5.18,False
412,5.18,False
413,5.18,False
414,5.18,False
415,5.18,False
416,5.18,False
417,5.16,False
418,5.03,False
419,5.03,False
420,5.03,False
421,5.03,False
422,5.03,False
423,5.03,False
424,5.15,False
425,5.15,False
426,5.15,False
427,5.15,False
428,5.15,False
429,5.15,False
430,5.15,False
431,5.15,False
432,5.15,False
433,5.15,False
434,5.15,False
435,5.15,False
436,5.15,False
437,5.15,False
438,5.15,False
439,5.15,False
440,5.15,False
441,5.16,False
442,5.16,False
443,5.16,False
444,5.16,False
445,5.16,False
446,5.16,False
447,5.16,False
448,5.16,False
449,5.16,False
450,5.16,False
451,5.16,False
452,5.16,False
453,5.16,False
454,5.16,False
455,5.18,False
456,5.18,False
457,5.18,False
458,5.18,False
459,5.18,False
460,5.18,False
461,5.18,False
462,5.18,False
463,5.18,False
464,5.18,False
465,5.18,False
466,5.18,False
467,5.18,False
468,5.18,False
469,5.18,False
470,5.18,False
471,5.18,False
472,5.18,False
473,5.18,False
474,5.18,False
475,5.03,False
476,5.03,False
477,5.03,False
478,5.02,False
479,4.9,False
480,4.9,False
481,4.9,False
482,4.9,False
483,4.9,False
484,4.9,False
485,4.9,False
486,4.85,False
487,4.85,False
488,4.85,False
489,4.85,False
490,4.85,False
491,4.85,False
492,4.99,False
493,4.99,False
494,4.99,False
495,4.99,False
496,4.99,False
497,4.99,False
498,4.99,False
499,4.99,False
500,4.99,False
501,4.99,False
502,4.99,False
503,5.01,False
504,5.01,False
505,5.01,False
506,5.01,False
507,5.01,False
508,5.01,False
509,5.01,False
510,5.01,False
511,5.01,False
512,5.01,False
513,5.01,False
514,5.01,False
515,5.01,False
516,5.01,False
517,5.01,False
518,5.01,False
519,5.01,False
520,5.01,False
521,5.01,False
522,5.01,False
523,4.79,False
524,4.79,False
525,4.79,False
526,4.79,False
527,4.79,False
528,4.79,False
529,4.79,False
530,4.79,False
531,4.79,False
532,4.79,False
533,4.79,False
534,4.79,False
535,4.79,False
536,4.79,False
537,4.79,False
538,4.79,False
539,4.75,False
540,4.75,False
541,4.75,False
542,4.75,False
543,4.77,False
544,4.78,False
545,4.78,False
546,4.8,False
547,4.8,False
548,4.8,False
549,4.8,False
550,4.8,False
551,4.8,False
552,4.8,False
553,4.8,False
554,4.8,False
555,4.8,False
556,4.8,False
557,4.8,False
558,4.8,False
559,4.8,False
560,4.83,False
561,4.83,False
562,4.83,False
563,4.98,False
564,4.98,False
565,4.98,False
566,4.98,False
567,4.98,False
568,4.98,False
569,4.98,False
570,4.98,False
571,4.98,False
572,4.98,False
573,4.98,False
574,4.98,False
575,4.98,False
576,4.98,False
577,4.98,False
578,4.98,False
579,4.98,False
580,4.98,False
581,4.98,False
582,4.98,False
583,4.98,False
584,4.88,False
585,4.88,False
586,4.88,False
587,4.88,False
588,4.88,False
589,4.88,False
590,5.0,False
591,5.0,False
592,5.0,False
593,5.0,False
594,5.0,False
595,5.0,False
596,5.0,False
597,5.0,False
598,5.0,False
599,5.0,False
600,5.0,False
601,5.0,False
602,5.0,False
603,5.0,False
604,5.0,False
605,5.0,False
606,5.0,False
607,5.0,False
608,5.0,False
609,5.14,False
610,5.14,False
611,5.14,False
612,5.14,False
613,5.14,False
614,5.14,False
615,5.14,False
616,5.14,False
617,5.14,False
618,5.14,False
619,5.14,False
620,5.14,False
621,5.14,False
622,5.14,False
623,5.14,False
624,5.14,False
625,5.14,False
626,5.14,False
627,5.14,False
628,5.12,False
629,5.12,False
630,5.12,False
631,5.12,False
632,5.12,False
633,5.12,False
634,5.12,False
635,5.12,False
636,5.12,False
637,5.12,False
638,5.12,False
639,5.12,False
640,5.12,False
641,5.12,False
642,5.12,False
643,5.12,False
644,5.12,False
645,5.12,False
646,5.12,False
647,5.13,False
648,5.13,False
649,5.13,False
650,5.13,False
651,5.13,False
652,5.13,False
653,5.13,False
654,5.13,False
655,5.13,False
656,5.13,False
657,5.13,False
658,5.13,False
659,5.13,False
660,5.13,False
661,5.13,False
662,5.13,False
663,5.13,False
664,5.13,False
665,5.13,False
666,5.13,False
667,5.13,False
668,5.13,False
669,5.13,False
670,5.13,False
671,5.11,False
672,5.11,False
673,5.11,False
674,5.12,False
675,5.12,False
676,5.12,False
677,5.12,False
678,5.12,False
679,5.12,False
680,5.12,False
681,5.12,False
682,5.12,False
683,5.12,False
684,5.12,False
685,5.12,False
686,5.12,False
687,5.12,False
688,5.12,False
689,5.12,False
690,5.12,False
691,5.12,False
692,5.11,False
693,5.11,False
694,5.11,False
695,5.11,False
696,5.11,False
697,5.11,False
698,5.11,False
699,5.11,False
700,5.11,False
701,5.11,False
702,5.11,False
703,5.11,False
704,5.11,False
705,5.11,False
706,5.11,False
707,5.11,False
708,5.11,False
709,5.11,False
710,5.11,False
711,5.11,False
712,5.11,False
713,5.11,False
714,5.11,False
715,5.11,False
716,5.09,False
717,5.09,False
718,5.08,False
719,5.08,False
720,5.08,False
721,5.08,False
722,5.08,False
723,5.08,False
724,5.08,False
725,5.08,False
726,5.1,False
727,5.1,False
728,5.1,False
729,5.1,False
730,5.1,False
731,5.1,False
732,5.1,False
733,5.1,False
734,5.1,False
735,5.1,False
736,5.1,False
737,5.1,False
738,5.1,False
739,5.1,False
740,5.1,False
741,5.1,False
742,5.1,False
743,5.1,False
744,5.1,False
745,5.1,False
746,5.1,False
747,5.1,False
748,5.1,False
749,5.1,False
750,5.1,False
751,5.1,False
752,5.1,False
753,5.1,False
754,5.1,False
755,5.1,False
756,5.11,False
757,5.11,False
758,5.11,False
759,5.11,False
760,5.11,False
761,5.11,False
762,5.11,False
763,5.11,False
764,5.11,False
765,5.11,False
766,5.11,False
767,5.11,False
768,5.11,False
769,5.11,False
770,5.11,False
771,5.11,False
772,5.11,False
773,5.11,False
774,5.11,False
775,5.11,False
776,5.11,False
777,5.11,False
778,5.11,False
779,5.11,False
780,5.11,False
781,5.11,False
782,5.11,False
783,5.11,False
784,5.11,False
785,5.11,False
786,5.11,False
787,5.11,False
788,5.11,False
789,5.11,False
790,5.11,False
791,5.11,False
792,5.11,False
793,5.11,False
794,5.11,False
795,5.11,False
796,5.11,False
797,5.11,False
798,5.11,False
799,5.11,False
800,5.11,False
801,5.11,False
802,5.11,False
803,5.11,False
804,5.11,False
805,5.11,False
806,5.11,False
807,5.11,False
808,5.11,False
809,5.11,False
810,5.11,False
811,5.11,False
812,5.11,False
813,5.11,False
814,5.11,False
815,5.11,False
816,5.11,False
817,5.11,False
818,5.11,False
819,5.11,False
820,5.11,False
821,5.11,False
822,5.11,False
823,5.11,False
824,5.11,False
825,5.11,False
826,5.11,False
827,5.11,False
828,5.11,False
829,5.11,False
830,5.11,False
831,5.11,False
832,5.11,False
833,5.11,False
834,5.11,False
835,5.11,False
836,5.11,False
837,5.11,False
838,5.11,False
839,5.11,False
840,5.11,False
841,5.11,False
842,5.11,False
843,5.11,False
844,5.11,False
845,5.11,False
846,5.11,False
847,5.11,False
848,5.11,False
849,5.11,False
850,5.11,False
851,5.11,False
852,5.11,False
853,5.11,False
854,5.11,False
855,5.12,False
856,5.12,False
857,5.12,False
858,5.12,False
859,5.12,False
860,5.12,False
861,5.12,False
862,5.13,False
863,5.13,False
864,5.13,False
865,5.13,False
866,5.13,False
867,5.13,False
868,5.13,False
869,5.13,False
870,5.13,False
871,5.13,False
