iteration_number,reward,is_target_reached
1,0.0,False
2,-0.03,False
3,-0.03,False
4,0.14,False
5,0.14,False
6,1.52,False
7,1.52,False
8,1.52,False
9,2.09,False
10,2.09,False
11,2.99,False
12,3.33,False
13,3.33,False
14,3.33,False
15,3.33,False
16,3.33,False
17,3.33,False
18,3.33,False
19,3.4,False
20,3.4,False
21,3.49,False
22,3.49,False
23,3.91,False
24,3.91,False
25,3.91,False
26,4.5,False
27,4.5,False
28,4.5,False
29,4.5,False
30,4.5,False
31,4.5,False
32,4.5,False
33,4.5,False
34,4.5,False
35,4.5,False
36,4.02,False
37,4.02,False
38,4.18,False
39,4.18,False
40,4.56,False
41,4.56,False
42,4.56,False
43,4.56,False
44,4.56,False
45,4.56,False
46,4.56,False
47,4.56,False
48,4.86,False
49,4.86,False
50,4.86,False
51,4.86,False
52,4.86,False
53,4.88,False
54,4.88,False
55,4.88,False
56,4.88,False
57,4.96,False
58,5.4,False
59,5.4,False
60,5.4,False
61,5.4,False
62,5.4,False
63,5.4,False
64,5.4,False
65,5.4,False
66,5.4,False
67,5.4,False
68,5.37,False
69,5.37,False
70,5.37,False
71,5.37,False
72,5.39,False
73,5.39,False
74,5.39,False
75,5.39,False
76,5.39,False
77,5.39,False
78,5.39,False
79,5.39,False
80,5.39,False
81,5.39,False
82,5.37,False
83,5.37,False
84,5.37,False
85,5.37,False
86,5.35,False
87,5.35,False
88,5.35,False
89,5.35,False
90,5.35,False
91,5.35,False
92,5.35,False
93,5.35,False
94,5.35,False
95,5.35,False
96,5.35,False
97,5.35,False
98,5.35,False
99,5.35,False
100,5.35,False
101,5.35,False
102,5.35,False
103,5.35,False
104,5.34,False
105,5.34,False
106,5.34,False
107,5.34,False
108,5.33,False
109,5.33,False
110,5.33,False
111,5.33,False
112,5.33,False
113,5.33,False
114,5.33,False
115,5.33,False
116,5.32,False
117,5.32,False
118,5.32,False
119,5.32,False
120,5.32,False
121,5.32,False
122,5.32,False
123,5.3,False
124,5.3,False
125,5.3,False
126,5.3,False
127,5.3,False
128,5.3,False
129,5.3,False
130,5.3,False
131,5.3,False
132,5.11,False
133,5.11,False
134,5.46,False
135,5.46,False
136,5.46,False
137,5.46,False
138,5.46,False
139,5.47,False
140,5.47,False
141,5.47,False
142,5.47,False
143,5.5,False
144,5.5,False
145,5.5,False
146,5.5,False
147,5.5,False
148,5.5,False
149,5.5,False
150,5.5,False
151,5.5,False
152,5.5,False
153,5.5,False
154,5.5,False
155,5.5,False
156,5.5,False
157,5.46,False
158,5.46,False
159,5.46,False
160,5.1,False
161,5.1,False
162,5.47,False
163,5.47,False
164,5.47,False
165,5.47,False
166,5.47,False
167,5.49,False
168,5.49,False
169,5.49,False
170,5.49,False
171,5.49,False
172,5.49,False
173,5.49,False
174,5.49,False
175,5.49,False
176,5.48,False
177,5.48,False
178,5.48,False
179,5.48,False
180,5.48,False
181,5.48,False
182,5.48,False
183,5.48,False
184,5.48,False
185,5.48,False
186,5.17,False
187,5.17,False
188,5.17,False
189,5.17,False
190,5.45,False
191,5.46,False
192,5.46,False
193,5.46,False
194,5.46,False
195,5.46,False
196,5.46,False
197,5.46,False
198,5.46,False
199,5.46,False
200,5.46,False
201,5.46,False
202,5.46,False
203,5.46,False
204,5.46,False
205,5.46,False
206,5.46,False
207,5.46,False
208,5.46,False
209,5.46,False
210,5.46,False
211,5.46,False
212,5.05,False
213,5.05,False
214,5.05,False
215,5.05,False
216,5.05,False
217,5.02,False
218,5.0,False
219,5.0,False
220,5.0,False
221,4.92,False
222,4.92,False
223,4.92,False
224,4.92,False
225,4.92,False
226,4.92,False
227,4.92,False
228,4.92,False
229,4.92,False
230,4.91,False
231,4.89,False
232,4.89,False
233,4.89,False
234,4.89,False
235,4.87,False
236,4.87,False
237,4.87,False
238,4.87,False
239,4.87,False
240,4.18,False
241,4.18,False
242,4.08,False
243,4.08,False
244,4.08,False
245,4.08,False
246,4.32,False
247,4.32,False
248,4.9,False
249,4.9,False
250,4.9,False
251,4.9,False
252,4.9,False
253,4.9,False
254,4.9,False
255,4.9,False
256,4.9,False
257,4.9,False
258,4.89,False
259,4.89,False
260,4.89,False
261,4.89,False
262,4.89,False
263,4.89,False
264,4.89,False
265,4.89,False
266,4.89,False
267,4.89,False
268,4.89,False
269,4.89,False
270,4.92,False
271,4.92,False
272,4.92,False
273,4.92,False
274,4.92,False
275,4.92,False
276,4.92,False
277,4.92,False
278,4.92,False
279,4.92,False
280,4.94,False
281,4.94,False
282,4.94,False
283,4.94,False
284,4.94,False
285,4.94,False
286,4.94,False
287,4.94,False
288,4.94,False
289,4.94,False
290,4.92,False
291,4.92,False
292,4.92,False
293,4.92,False
294,4.92,False
295,4.91,False
296,4.91,False
297,4.91,False
298,4.91,False
299,4.91,False
300,4.91,False
301,4.91,False
302,4.91,False
303,4.91,False
304,4.91,False
305,4.92,False
306,4.92,False
307,4.99,False
308,4.99,False
309,4.99,False
310,5.02,False
311,5.02,False
312,5.02,False
313,5.02,False
314,5.02,False
315,5.02,False
316,5.02,False
317,5.02,False
318,5.02,False
319,5.02,False
320,5.02,False
321,5.02,False
322,5.01,False
323,5.0,False
324,4.94,False
325,4.94,False
326,4.94,False
327,4.94,False
328,4.94,False
329,4.94,False
330,4.94,False
331,4.94,False
332,4.94,False
333,4.94,False
334,4.94,False
335,4.94,False
336,4.94,False
337,4.94,False
338,4.94,False
339,4.94,False
340,4.94,False
341,4.94,False
342,4.94,False
343,4.94,False
344,4.94,False
345,4.94,False
346,4.94,False
347,4.94,False
348,5.45,False
349,5.45,False
350,5.45,False
351,5.45,False
352,5.45,False
353,5.45,False
354,5.45,False
355,5.45,False
356,5.45,False
357,5.45,False
358,4.94,False
359,4.94,False
360,4.94,False
361,4.91,False
362,4.91,False
363,4.99,False
364,4.99,False
365,4.99,False
366,4.99,False
367,4.99,False
368,4.99,False
369,4.99,False
370,4.99,False
371,4.99,False
372,5.0,False
373,5.0,False
374,5.0,False
375,5.0,False
376,5.0,False
377,5.0,False
378,5.0,False
379,5.0,False
380,5.0,False
381,5.0,False
