iteration_number,reward,is_target_reached
1,0.0,False
2,-0.16,False
3,-0.16,False
4,0.09,False
5,0.09,False
6,0.09,False
7,0.79,False
8,0.79,False
9,1.44,False
10,1.44,False
11,1.44,False
12,1.44,False
13,1.44,False
14,1.44,False
15,1.44,False
16,1.44,False
17,1.44,False
18,1.03,False
19,1.03,False
20,1.03,False
21,1.03,False
22,1.03,False
23,1.03,False
24,1.03,False
25,1.03,False
26,1.51,False
27,1.51,False
28,1.51,False
29,1.51,False
30,1.51,False
31,1.6,False
32,1.6,False
33,1.6,False
34,1.6,False
35,1.6,False
36,1.6,False
37,1.6,False
38,1.6,False
39,1.6,False
40,1.6,False
41,1.6,False
42,1.6,False
43,1.6,False
44,1.6,False
45,1.44,False
46,1.44,False
47,1.44,False
48,1.44,False
49,1.44,False
50,1.44,False
51,1.43,False
52,1.43,False
53,0.79,False
54,0.79,False
55,0.82,False
56,0.82,False
57,0.82,False
58,0.82,False
59,0.82,False
60,0.82,False
61,0.82,False
62,0.82,False
63,0.82,False
64,0.82,False
65,0.82,False
66,0.82,False
67,0.82,False
68,0.82,False
69,0.82,False
70,0.69,False
71,0.69,False
72,0.69,False
73,0.43,False
74,0.43,False
75,0.43,False
76,0.43,False
77,0.43,False
78,0.35,False
79,0.73,False
80,0.73,False
81,0.73,False
82,0.73,False
83,0.73,False
84,0.73,False
85,0.73,False
86,0.73,False
87,0.73,False
88,0.73,False
89,0.82,False
90,0.82,False
91,0.82,False
92,0.82,False
93,0.82,False
94,0.82,False
95,0.82,False
96,0.82,False
97,0.82,False
98,0.82,False
99,0.74,False
100,0.74,False
101,0.74,False
102,0.74,False
103,0.74,False
104,0.74,False
105,0.74,False
106,0.74,False
107,0.74,False
108,0.31,False
109,0.31,False
110,0.31,False
111,0.31,False
112,0.31,False
113,0.31,False
114,0.31,False
115,0.31,False
116,0.01,False
117,0.01,False
118,0.22,False
119,0.22,False
120,0.22,False
121,0.22,False
122,0.22,False
123,0.22,False
124,0.22,False
125,0.22,False
126,0.22,False
127,0.22,False
128,0.14,False
129,0.14,False
130,0.2,False
131,0.2,False
132,0.2,False
133,0.2,False
134,0.2,False
135,0.2,False
136,0.2,False
137,0.2,False
138,0.2,False
139,0.02,False
140,0.13,False
141,0.13,False
142,0.13,False
143,0.13,False
144,0.13,False
145,0.13,False
146,0.13,False
147,0.5,False
148,0.5,False
149,0.5,False
150,0.5,False
151,0.5,False
152,0.76,False
153,0.76,False
154,0.76,False
155,0.76,False
156,0.76,False
157,0.76,False
158,0.76,False
159,0.76,False
160,0.76,False
161,0.76,False
162,0.19,False
163,0.29,False
164,0.56,False
165,0.56,False
166,0.56,False
167,0.56,False
168,0.56,False
169,0.56,False
170,0.56,False
171,0.73,False
172,0.73,False
173,0.73,False
174,0.73,False
175,0.73,False
176,0.73,False
177,0.73,False
178,0.73,False
179,0.73,False
180,0.73,False
181,0.13,False
182,0.13,False
183,0.87,False
184,0.87,False
185,0.87,False
186,0.87,False
187,0.87,False
188,0.87,False
189,0.87,False
190,0.87,False
191,0.91,False
192,0.91,False
193,0.91,False
194,0.91,False
195,0.91,False
196,0.91,False
197,0.91,False
198,0.91,False
199,0.91,False
200,0.91,False
201,0.61,False
202,0.61,False
203,0.61,False
204,0.61,False
205,0.61,False
206,0.61,False
207,0.61,False
208,0.07,False
209,0.07,False
210,0.15,False
211,0.15,False
212,0.15,False
213,0.15,False
214,0.15,False
215,0.15,False
216,0.15,False
217,0.64,False
218,0.64,False
219,0.64,False
220,0.64,False
221,0.64,False
222,0.64,False
223,0.64,False
224,0.64,False
225,0.64,False
226,0.64,False
227,0.64,False
228,0.2,False
229,0.63,False
230,0.63,False
231,0.63,False
232,0.63,False
233,0.63,False
234,0.63,False
235,0.63,False
236,0.63,False
237,0.63,False
238,0.63,False
239,0.35,False
240,0.35,False
241,0.35,False
242,0.98,False
243,0.98,False
244,0.98,False
245,0.98,False
246,0.98,False
247,0.98,False
248,0.98,False
249,0.98,False
250,0.98,False
251,0.34,False
252,0.34,False
253,0.34,False
254,0.34,False
255,0.34,False
256,0.22,False
257,0.22,False
258,0.22,False
259,0.41,False
260,0.41,False
261,1.25,False
262,1.25,False
263,1.25,False
264,1.25,False
265,1.25,False
266,1.25,False
267,1.25,False
268,1.25,False
269,1.25,False
270,1.25,False
271,0.69,False
272,0.69,False
273,0.69,False
274,0.69,False
275,0.69,False
276,0.69,False
277,0.69,False
278,0.69,False
279,0.69,False
280,0.41,False
281,0.41,False
282,0.41,False
283,0.41,False
284,0.41,False
285,0.16,False
286,0.82,False
287,0.82,False
288,0.82,False
289,0.82,False
290,0.82,False
291,0.82,False
292,0.82,False
293,0.82,False
294,0.82,False
295,0.82,False
296,0.82,False
297,0.75,False
298,0.75,False
299,0.75,False
300,0.75,False
301,0.75,False
302,0.75,False
303,0.75,False
304,0.75,False
305,0.75,False
306,0.68,False
307,0.5,False
308,0.5,False
309,0.5,False
310,0.16,False
311,0.16,False
312,0.16,False
313,0.16,False
314,0.16,False
315,0.17,False
316,0.17,False
317,0.23,False
318,0.23,False
319,0.23,False
320,0.23,False
321,0.23,False
322,0.52,False
323,0.52,False
324,0.52,False
325,0.52,False
326,0.52,False
327,0.67,False
328,0.67,False
329,0.67,False
330,0.67,False
331,0.67,False
332,0.67,False
333,0.67,False
334,0.67,False
335,0.67,False
336,0.67,False
337,0.67,False
338,0.2,False
339,0.76,False
340,0.76,False
341,0.76,False
342,0.76,False
343,0.76,False
344,0.76,False
345,0.76,False
346,0.76,False
347,0.76,False
348,0.76,False
349,0.31,False
350,0.31,False
351,0.31,False
352,0.31,False
353,0.16,False
354,0.16,False
355,0.21,False
356,0.21,False
357,0.21,False
358,0.21,False
359,0.21,False
360,0.64,False
361,0.75,False
362,0.75,False
363,0.75,False
364,0.75,False
365,0.75,False
366,0.75,False
367,0.75,False
368,0.75,False
369,0.75,False
370,0.75,False
371,0.75,False
372,-0.0,False
373,0.05,False
374,0.05,False
375,0.09,False
376,0.09,False
377,0.5,False
378,0.5,False
379,0.5,False
380,0.5,False
381,0.5,False
382,0.65,False
383,0.65,False
384,0.65,False
385,0.65,False
386,0.65,False
387,0.65,False
388,0.65,False
389,0.65,False
390,0.75,False
391,0.75,False
392,0.75,False
393,0.75,False
394,0.75,False
395,0.75,False
396,0.75,False
397,0.75,False
398,0.75,False
399,0.75,False
400,0.72,False
401,0.72,False
402,0.72,False
403,0.72,False
404,0.72,False
405,0.72,False
406,0.08,False
407,0.2,False
408,0.2,False
409,0.2,False
410,0.2,False
411,0.39,False
412,0.39,False
413,0.39,False
414,0.39,False
415,0.39,False
416,0.39,False
417,0.39,False
418,0.39,False
419,0.39,False
420,0.39,False
421,0.07,False
422,0.07,False
423,0.29,False
424,0.31,False
425,0.31,False
426,0.31,False
427,0.31,False
428,0.31,False
429,0.31,False
430,0.31,False
431,0.31,False
432,0.31,False
433,0.18,False
434,0.18,False
435,0.18,False
436,0.52,False
437,0.52,False
438,0.52,False
439,0.52,False
440,0.52,False
441,0.52,False
442,0.52,False
443,0.52,False
444,0.52,False
445,0.52,False
446,0.42,False
447,0.42,False
448,0.42,False
449,0.42,False
450,0.42,False
451,0.42,False
452,0.42,False
453,0.16,False
454,0.16,False
455,0.41,False
456,0.41,False
457,0.41,False
458,0.41,False
459,0.41,False
460,0.41,False
