iteration_number,reward,is_target_reached
1,0.0,False
2,0.0,False
3,0.0,False
4,0.63,False
5,0.63,False
6,0.63,False
7,0.63,False
8,0.63,False
9,0.63,False
10,0.63,False
11,0.63,False
12,0.63,False
13,0.63,False
14,0.63,False
15,0.72,False
16,0.72,False
17,0.72,False
18,0.72,False
19,0.72,False
20,0.72,False
21,0.72,False
22,0.82,False
23,0.82,False
24,0.82,False
25,0.82,False
26,0.82,False
27,0.82,False
28,0.82,False
29,0.82,False
30,0.82,False
31,0.82,False
32,0.82,False
33,0.82,False
34,0.82,False
35,0.82,False
36,0.82,False
37,0.82,False
38,0.82,False
39,0.82,False
40,0.77,False
41,0.77,False
42,0.77,False
43,0.77,False
44,0.77,False
45,0.77,False
46,0.77,False
47,0.71,False
48,0.71,False
49,0.71,False
50,0.71,False
51,0.71,False
52,0.71,False
53,0.71,False
54,0.71,False
55,0.71,False
56,0.71,False
57,0.71,False
58,0.71,False
59,0.71,False
60,0.71,False
61,0.71,False
62,0.71,False
63,0.71,False
64,0.71,False
65,0.71,False
66,0.71,False
67,0.71,False
68,0.71,False
69,0.61,False
70,0.61,False
71,0.61,False
72,0.61,False
73,0.61,False
74,0.61,False
75,0.61,False
76,0.61,False
77,0.61,False
78,0.61,False
79,0.61,False
80,0.91,False
81,0.91,False
82,0.91,False
83,0.91,False
84,0.91,False
85,0.91,False
86,0.91,False
87,0.91,False
88,0.91,False
89,0.91,False
90,0.91,False
91,0.91,False
92,0.91,False
93,0.91,False
94,0.91,False
95,0.91,False
96,0.91,False
97,0.91,False
98,0.91,False
99,0.91,False
100,0.91,False
101,0.16,False
102,0.16,False
103,0.16,False
104,0.16,False
105,0.16,False
106,0.16,False
107,0.16,False
108,0.16,False
109,0.61,False
110,0.61,False
111,0.61,False
112,0.61,False
113,0.61,False
114,0.61,False
115,0.61,False
116,0.61,False
117,0.61,False
118,0.61,False
119,0.61,False
120,0.61,False
121,0.61,False
122,0.61,False
123,0.61,False
124,0.61,False
125,0.61,False
126,0.61,False
127,0.61,False
128,0.61,False
129,0.61,False
130,0.14,False
131,0.14,False
132,0.14,False
133,0.14,False
134,0.14,False
135,0.14,False
136,0.14,False
137,0.73,False
138,0.73,False
139,0.73,False
140,0.73,False
141,0.73,False
142,0.73,False
143,0.73,False
144,0.73,False
145,0.73,False
146,0.73,False
147,0.73,False
148,0.73,False
149,0.73,False
150,0.73,False
151,0.73,False
152,0.73,False
153,0.73,False
154,0.73,False
155,0.73,False
156,0.73,False
157,0.73,False
158,0.73,False
159,0.61,False
160,0.61,False
161,0.61,False
162,0.61,False
163,0.61,False
164,0.61,False
165,0.61,False
166,0.61,False
167,0.61,False
168,0.61,False
169,0.61,False
170,0.73,False
171,0.73,False
172,0.73,False
173,0.73,False
174,0.73,False
175,0.73,False
176,0.73,False
177,0.73,False
178,0.73,False
179,0.73,False
180,0.73,False
181,0.73,False
182,0.73,False
183,0.73,False
184,0.73,False
185,0.73,False
186,0.73,False
187,0.73,False
188,0.66,False
189,0.66,False
190,0.66,False
191,0.66,False
192,0.66,False
193,0.66,False
194,0.66,False
195,0.66,False
196,0.66,False
197,0.66,False
198,0.66,False
199,0.66,False
200,0.66,False
201,0.66,False
202,0.66,False
203,0.66,False
204,0.66,False
205,0.66,False
206,0.5,False
207,0.5,False
208,0.5,False
209,0.5,False
210,0.64,False
211,0.64,False
212,0.64,False
213,0.64,False
214,0.64,False
215,0.64,False
216,0.64,False
217,0.64,False
218,0.64,False
219,0.64,False
220,0.64,False
221,0.64,False
222,0.64,False
223,0.64,False
224,0.64,False
225,0.64,False
226,0.64,False
227,0.64,False
228,0.64,False
229,0.64,False
230,0.64,False
231,0.64,False
232,0.64,False
233,0.64,False
234,0.64,False
235,0.64,False
236,0.64,False
237,0.64,False
238,0.64,False
239,0.64,False
240,0.64,False
241,0.64,False
242,0.77,False
243,0.77,False
244,0.77,False
245,0.77,False
246,0.77,False
247,0.77,False
248,0.77,False
249,0.77,False
250,0.77,False
251,0.77,False
252,0.77,False
253,0.77,False
254,0.77,False
255,0.77,False
256,0.77,False
257,0.77,False
258,0.77,False
259,0.77,False
260,0.62,False
261,0.62,False
262,0.62,False
263,0.62,False
264,0.62,False
265,0.62,False
266,0.62,False
267,0.62,False
268,0.62,False
269,0.62,False
270,0.62,False
271,0.1,False
272,0.1,False
273,0.1,False
274,0.1,False
275,0.1,False
276,0.1,False
277,0.1,False
278,0.1,False
279,0.1,False
280,0.1,False
281,0.1,False
282,0.1,False
283,0.1,False
284,0.1,False
285,0.56,False
286,0.56,False
287,0.56,False
288,0.56,False
289,0.56,False
290,0.56,False
291,0.56,False
292,0.56,False
293,0.56,False
294,0.56,False
295,0.56,False
296,0.56,False
297,0.56,False
298,0.56,False
299,0.56,False
300,0.56,False
301,0.56,False
302,0.56,False
303,0.56,False
304,0.46,False
305,0.46,False
306,0.46,False
307,0.44,False
308,0.44,False
309,0.44,False
310,0.44,False
311,0.44,False
312,0.44,False
313,0.44,False
314,0.7,False
315,0.7,False
316,0.7,False
317,0.7,False
318,0.7,False
319,0.7,False
320,0.7,False
321,0.7,False
322,0.7,False
323,0.7,False
324,0.7,False
325,0.7,False
326,0.7,False
327,0.7,False
328,0.7,False
329,0.7,False
330,0.7,False
331,0.7,False
332,0.7,False
333,0.7,False
334,0.7,False
335,0.7,False
336,0.62,False
337,0.62,False
338,0.62,False
339,0.62,False
340,0.55,False
341,0.55,False
342,0.55,False
343,0.55,False
344,0.55,False
345,0.55,False
346,0.19,False
347,0.19,False
348,0.19,False
349,0.19,False
350,0.19,False
351,0.19,False
352,0.19,False
353,0.19,False
354,0.19,False
355,0.19,False
356,0.19,False
357,0.61,False
358,0.61,False
359,0.61,False
360,0.61,False
361,0.61,False
362,0.61,False
363,0.61,False
364,0.61,False
365,0.61,False
366,0.61,False
367,0.61,False
368,0.61,False
369,0.61,False
370,0.61,False
371,0.61,False
372,0.61,False
373,0.61,False
374,0.61,False
375,0.76,False
376,0.76,False
377,0.76,False
378,0.76,False
379,0.76,False
380,0.76,False
381,0.76,False
382,0.76,False
383,0.76,False
384,0.76,False
385,0.76,False
386,0.76,False
387,0.76,False
388,0.76,False
389,0.76,False
390,0.76,False
391,0.76,False
392,0.76,False
393,0.76,False
394,0.76,False
395,0.76,False
396,0.76,False
397,0.7,False
398,0.7,False
399,0.7,False
400,0.7,False
401,0.7,False
402,0.7,False
403,0.7,False
404,0.16,False
405,0.16,False
406,0.16,False
407,0.16,False
408,0.16,False
409,0.16,False
410,0.16,False
411,0.16,False
412,0.16,False
413,0.16,False
414,0.16,False
415,0.16,False
416,0.16,False
417,0.16,False
418,0.73,False
419,0.73,False
420,0.73,False
421,0.73,False
422,0.73,False
423,0.73,False
424,0.73,False
425,0.73,False
426,0.73,False
427,0.73,False
428,0.73,False
429,0.73,False
430,0.73,False
431,0.73,False
432,0.73,False
433,0.84,False
434,0.84,False
435,0.84,False
436,0.84,False
437,0.84,False
438,0.84,False
439,0.84,False
440,0.84,False
441,0.84,False
442,0.84,False
443,0.84,False
444,0.84,False
445,0.84,False
446,0.84,False
447,0.84,False
448,0.84,False
449,0.84,False
450,0.84,False
451,0.84,False
452,0.84,False
453,0.84,False
454,0.84,False
455,0.68,False
456,0.68,False
457,0.68,False
458,0.68,False
459,0.68,False
460,0.68,False
461,0.68,False
462,0.68,False
463,0.68,False
464,0.68,False
465,0.68,False
466,0.68,False
467,0.68,False
468,0.68,False
469,0.68,False
470,0.68,False
471,0.68,False
472,0.68,False
473,0.31,False
474,0.31,False
475,0.31,False
476,0.31,False
477,0.31,False
478,0.31,False
479,0.31,False
480,0.31,False
481,0.31,False
482,0.31,False
483,0.31,False
484,0.31,False
485,0.31,False
486,0.08,False
487,0.58,False
488,0.58,False
489,0.58,False
490,0.58,False
491,0.66,False
492,0.66,False
493,0.66,False
494,0.66,False
495,0.66,False
496,0.66,False
497,0.66,False
498,0.8,False
499,0.8,False
500,0.8,False
