iteration_number,reward,is_target_reached
1,0.0,False
2,0.0,False
3,0.0,False
4,0.64,False
5,0.64,False
6,0.64,False
7,0.81,False
8,0.81,False
9,0.81,False
10,0.81,False
11,0.81,False
12,0.81,False
13,0.81,False
14,0.81,False
15,0.81,False
16,0.81,False
17,0.81,False
18,0.81,False
19,0.81,False
20,0.81,False
21,0.81,False
22,0.81,False
23,0.81,False
24,0.81,False
25,0.81,False
26,0.81,False
27,0.81,False
28,0.43,False
29,0.43,False
30,0.43,False
31,0.43,False
32,0.43,False
33,0.43,False
34,0.43,False
35,0.43,False
36,0.43,False
37,0.43,False
38,0.43,False
39,0.43,False
40,0.43,False
41,0.44,False
42,0.44,False
43,0.44,False
44,0.44,False
45,0.44,False
46,0.44,False
47,0.44,False
48,0.44,False
49,0.44,False
50,0.44,False
51,0.44,False
52,0.44,False
53,0.44,False
54,0.44,False
55,0.44,False
56,0.44,False
57,0.44,False
58,0.44,False
59,0.44,False
60,0.44,False
61,0.44,False
62,0.42,False
63,0.42,False
64,0.42,False
65,0.14,False
66,0.14,False
67,0.14,False
68,0.14,False
69,0.13,False
70,0.13,False
71,0.13,False
72,0.13,False
73,0.13,False
74,0.13,False
75,0.13,False
76,0.13,False
77,0.13,False
78,0.13,False
79,0.13,False
80,0.13,False
81,0.13,False
82,0.13,False
83,0.13,False
84,0.13,False
85,0.13,False
86,0.13,False
87,0.13,False
88,0.13,False
89,0.76,False
90,0.76,False
91,0.76,False
92,0.76,False
93,0.76,False
94,0.76,False
95,0.76,False
96,0.76,False
97,0.76,False
98,0.76,False
99,0.76,False
100,0.76,False
101,0.76,False
102,0.76,False
103,0.76,False
104,0.76,False
105,0.76,False
106,0.76,False
107,0.76,False
108,0.76,False
109,0.62,False
110,0.62,False
111,0.62,False
112,0.62,False
113,0.62,False
114,0.62,False
115,0.62,False
116,0.62,False
117,0.62,False
118,0.62,False
119,0.62,False
120,0.62,False
121,0.62,False
122,0.62,False
123,0.16,False
124,0.16,False
125,0.16,False
126,0.72,False
127,0.72,False
128,0.72,False
129,0.72,False
130,0.72,False
131,0.72,False
132,0.72,False
133,0.72,False
134,0.72,False
135,0.72,False
136,0.72,False
137,0.73,False
138,0.73,False
139,0.73,False
140,0.73,False
141,0.73,False
142,0.73,False
143,0.73,False
144,0.73,False
145,0.73,False
146,0.73,False
147,0.73,False
148,0.73,False
149,0.73,False
150,0.73,False
151,0.73,False
152,0.73,False
153,0.73,False
154,0.73,False
155,0.73,False
156,0.73,False
157,0.73,False
158,0.7,False
159,0.7,False
160,0.7,False
161,0.7,False
162,0.7,False
163,0.7,False
164,0.7,False
165,0.7,False
166,0.7,False
167,0.7,False
168,0.7,False
169,0.7,False
170,0.7,False
171,0.7,False
172,0.7,False
173,0.7,False
174,0.7,False
175,0.7,False
176,0.7,False
177,0.7,False
178,0.17,False
179,0.17,False
180,0.17,False
181,0.17,False
182,0.17,False
183,0.17,False
184,0.17,False
185,0.17,False
186,0.17,False
187,0.14,False
188,0.14,False
189,0.14,False
190,0.62,False
191,0.62,False
192,0.62,False
193,0.62,False
194,0.62,False
195,0.62,False
196,0.62,False
197,0.62,False
198,0.62,False
199,0.62,False
200,0.81,False
201,0.81,False
202,0.81,False
203,0.81,False
204,0.81,False
205,0.81,False
206,0.81,False
207,0.81,False
208,0.81,False
209,0.81,False
210,0.81,False
211,0.81,False
212,0.81,False
213,0.81,False
214,0.81,False
215,0.81,False
216,0.81,False
217,0.81,False
218,0.81,False
219,0.81,False
220,0.81,False
221,0.74,False
222,0.74,False
223,0.74,False
224,0.17,False
225,0.17,False
226,0.21,False
227,0.21,False
228,0.21,False
229,0.21,False
230,0.21,False
231,0.31,False
232,0.31,False
233,0.31,False
234,0.31,False
235,0.31,False
236,0.31,False
237,0.31,False
238,0.31,False
239,0.31,False
240,0.31,False
241,0.31,False
242,0.31,False
243,0.31,False
244,0.31,False
245,0.31,False
246,0.31,False
247,0.31,False
248,0.31,False
249,0.31,False
250,0.12,False
251,0.19,False
252,0.19,False
253,0.19,False
254,0.19,False
255,0.19,False
256,0.19,False
257,0.19,False
258,0.67,False
259,0.67,False
260,0.67,False
261,0.67,False
262,0.67,False
263,0.67,False
264,0.67,False
265,0.82,False
266,0.82,False
267,0.82,False
268,0.82,False
269,0.82,False
270,0.82,False
271,0.82,False
272,0.82,False
273,0.82,False
274,0.82,False
275,0.82,False
276,0.82,False
277,0.82,False
278,0.82,False
279,0.82,False
280,0.82,False
281,0.82,False
282,0.82,False
283,0.82,False
284,0.82,False
285,0.57,False
286,0.57,False
287,0.57,False
288,0.57,False
289,0.57,False
290,0.57,False
291,0.57,False
292,0.57,False
293,0.57,False
294,0.57,False
295,0.57,False
296,0.57,False
297,0.57,False
298,0.82,False
299,0.82,False
300,0.82,False
301,0.82,False
302,0.82,False
303,0.82,False
304,0.82,False
305,0.82,False
306,0.82,False
307,0.82,False
308,0.82,False
309,0.82,False
310,0.82,False
311,0.82,False
312,0.82,False
313,0.82,False
314,0.82,False
315,0.82,False
316,0.82,False
317,0.82,False
318,0.8,False
319,0.8,False
320,0.8,False
321,0.8,False
322,0.8,False
323,0.8,False
324,0.8,False
325,0.8,False
326,0.8,False
327,0.8,False
328,0.8,False
329,0.8,False
330,0.8,False
331,0.8,False
332,0.8,False
333,0.24,False
334,0.24,False
335,0.24,False
336,0.47,False
337,0.47,False
338,0.47,False
339,0.47,False
340,0.47,False
341,0.47,False
342,0.47,False
343,0.47,False
344,0.47,False
345,0.47,False
346,0.47,False
347,0.47,False
348,0.47,False
349,0.47,False
350,0.47,False
351,0.47,False
352,0.47,False
353,0.47,False
354,0.47,False
355,0.47,False
356,0.27,False
357,0.27,False
358,0.27,False
359,0.27,False
360,0.27,False
361,0.27,False
362,0.27,False
363,0.19,False
364,0.19,False
365,0.19,False
366,0.79,False
367,0.79,False
368,0.79,False
369,0.79,False
370,0.79,False
371,0.79,False
372,0.79,False
373,0.79,False
374,0.79,False
375,0.79,False
376,0.79,False
377,0.79,False
378,0.79,False
379,0.79,False
380,0.79,False
381,0.79,False
382,0.79,False
383,0.79,False
384,0.79,False
385,0.79,False
386,0.79,False
387,0.79,False
388,0.79,False
389,0.79,False
390,0.59,False
391,0.59,False
392,0.59,False
393,0.59,False
394,0.59,False
395,0.59,False
396,0.59,False
397,0.59,False
398,0.59,False
399,0.59,False
400,0.67,False
401,0.67,False
402,0.67,False
403,0.67,False
404,0.67,False
405,0.67,False
406,0.67,False
407,0.67,False
408,0.67,False
409,0.67,False
410,0.67,False
411,0.67,False
412,0.67,False
413,0.67,False
414,0.67,False
415,0.67,False
416,0.67,False
417,0.67,False
418,0.67,False
419,0.67,False
420,0.67,False
421,0.65,False
422,0.65,False
423,0.65,False
424,0.11,False
425,0.11,False
426,0.11,False
427,0.11,False
428,0.11,False
429,0.11,False
430,0.11,False
431,0.1,False
432,0.1,False
433,0.1,False
434,0.1,False
435,0.1,False
436,0.1,False
437,0.1,False
438,0.1,False
439,0.1,False
440,0.1,False
441,0.08,False
442,0.08,False
443,0.08,False
444,0.08,False
445,0.29,False
446,0.29,False
447,0.29,False
448,0.87,False
449,0.87,False
450,0.87,False
451,0.87,False
452,0.87,False
453,0.87,False
454,0.87,False
455,0.87,False
456,0.87,False
457,0.87,False
458,0.87,False
459,0.87,False
460,0.87,False
461,0.87,False
462,0.87,False
463,0.87,False
464,0.87,False
465,0.87,False
466,0.87,False
467,0.87,False
468,0.73,False
469,0.73,False
470,0.73,False
471,0.73,False
472,0.73,False
473,0.73,False
474,0.73,False
475,0.73,False
476,0.73,False
477,0.73,False
478,0.73,False
479,0.73,False
480,0.73,False
481,0.73,False
482,0.53,False
483,0.53,False
484,0.53,False
485,0.53,False
486,0.53,False
487,0.53,False
488,0.53,False
489,0.69,False
490,0.69,False
491,0.69,False
492,0.69,False
493,0.69,False
494,0.69,False
495,0.69,False
496,0.69,False
497,0.69,False
498,0.69,False
499,0.69,False
500,0.69,False
501,0.69,False
502,0.69,False
503,0.69,False
504,0.69,False
505,0.69,False
506,0.69,False
507,0.69,False
508,0.69,False
509,0.41,False
510,0.41,False
511,0.41,False
512,0.41,False
513,0.41,False
514,0.41,False
515,0.41,False
516,0.41,False
517,0.41,False
518,0.41,False
519,0.41,False
520,0.69,False
521,0.69,False
522,0.69,False
523,0.69,False
524,0.69,False
525,0.69,False
526,0.69,False
527,0.69,False
528,0.69,False
529,0.69,False
530,0.69,False
531,0.69,False
532,0.69,False
533,0.69,False
534,0.69,False
535,0.69,False
536,0.69,False
537,0.69,False
538,0.69,False
539,0.69,False
540,0.69,False
541,0.26,False
542,0.26,False
543,0.26,False
544,0.26,False
545,0.26,False
546,0.26,False
547,0.26,False
548,0.2,False
549,0.2,False
550,0.6,False
551,0.6,False
552,0.6,False
553,0.6,False
554,0.61,False
555,0.61,False
556,0.61,False
557,0.61,False
558,0.83,False
559,0.83,False
560,0.83,False
561,0.83,False
562,0.83,False
563,0.83,False
564,0.83,False
565,0.83,False
566,0.83,False
567,0.83,False
568,0.83,False
569,0.83,False
570,0.83,False
571,0.83,False
572,0.83,False
573,0.83,False
574,0.83,False
575,0.83,False
576,0.83,False
577,0.83,False
578,0.15,False
579,0.15,False
580,0.15,False
581,0.15,False
582,0.15,False
583,0.15,False
584,0.15,False
585,0.15,False
586,0.15,False
587,0.15,False
588,0.15,False
589,0.15,False
590,0.15,False
591,0.15,False
592,0.15,False
593,0.15,False
594,0.14,False
595,0.14,False
596,0.14,False
597,0.14,False
598,0.14,False
599,0.14,False
600,0.14,False
601,0.14,False
602,0.66,False
603,0.66,False
604,0.66,False
605,0.66,False
606,0.66,False
607,0.66,False
608,0.66,False
609,0.66,False
610,0.66,False
611,0.66,False
612,0.71,False
613,0.71,False
614,0.71,False
615,0.71,False
616,0.71,False
617,0.71,False
618,0.71,False
619,0.71,False
620,0.71,False
621,0.71,False
622,0.71,False
623,0.71,False
624,0.71,False
625,0.71,False
626,0.71,False
627,0.71,False
628,0.71,False
629,0.71,False
630,0.71,False
631,0.71,False
632,0.71,False
633,0.28,False
634,0.28,False
635,0.28,False
636,0.28,False
637,0.28,False
638,0.28,False
639,0.28,False
640,0.28,False
641,0.28,False
642,0.28,False
643,0.28,False
644,0.28,False
645,0.15,False
646,0.15,False
647,0.15,False
648,0.55,False
649,0.55,False
650,0.55,False
651,0.55,False
652,0.55,False
653,0.55,False
654,0.55,False
655,0.84,False
656,0.84,False
657,0.84,False
658,0.84,False
659,0.84,False
660,0.84,False
661,0.84,False
662,0.84,False
663,0.84,False
664,0.84,False
665,0.84,False
666,0.84,False
667,0.84,False
668,0.84,False
669,0.84,False
670,0.84,False
671,0.84,False
672,0.84,False
673,0.84,False
674,0.84,False
